TARGETID,SURVEY
39633315497511031,sv3
39633315497509113,sv3
39633315493318408,sv3
39633315497510368,sv3
39633315493318767,sv3
39633315493317923,sv3
39633315493317856,sv3
39633315497509509,sv3
39633315497509998,sv3
39633315493318330,sv3
39633318995562096,sv3
39633311965905261,sv3
39633311965908078,sv3
39633315493317546,sv3
39633315493318280,sv3
39633315497511594,sv3
39633311970100978,sv3
39633311965905251,sv3
39633339606371739,sv3
39633336229954892,sv3
39633336229956289,sv3
39633336229955355,sv3
39633336229953974,sv3
39633339606370024,sv3
39633339602177957,sv3
39633339606369391,sv3
39633339606368563,sv3
39633339602177838,sv3
39633336225762705,sv3
39633339606369056,sv3
39633339602178042,sv3
39633339606368453,sv3
39633339606370982,sv3
39633339602177286,sv3
39633339606369047,sv3
39633342957618463,sv3
39633339602176467,sv3
39633339602177750,sv3
39633339602177581,sv3
39633339602176564,sv3
39633336229955191,sv3
39633339602177290,sv3
39633342957618636,sv3
39633339606370584,sv3
39633339606370867,sv3
39633342957618563,sv3
39633342957619222,sv3
39633342957618065,sv3
39633342957618882,sv3
39633342957620414,sv3
39633336229955884,sv3
39633336229955946,sv3
39633332832568088,sv3
39633332832568483,sv3
39633336229957013,sv3
39633336229956481,sv3
39633332832568406,sv3
39633325970686870,sv3
39633332836762350,sv3
39633329418405847,sv3
39633332832570174,sv3
39633332836761802,sv3
39633329418404910,sv3
39633332832570136,sv3
39633329418404842,sv3
39633325966494954,sv3
39633329414209678,sv3
39633332836761812,sv3
39633336234149775,sv3
39633332836761700,sv3
39633336234149838,sv3
39633332836761663,sv3
39633332836762599,sv3
39633332832571502,sv3
39633332836764409,sv3
39633332836764561,sv3
39633332832569501,sv3
39633329418403954,sv3
39633329414209903,sv3
39633329414209774,sv3
39633329414211559,sv3
39633329414209583,sv3
39633325970686614,sv3
39633325970686505,sv3
39633325970686406,sv3
39633329410019851,sv3
39633325970688854,sv3
39633329414210045,sv3
39633332836763896,sv3
39633332836762306,sv3
39633329414212753,sv3
39633329414210952,sv3
39633329410019605,sv3
39633325970686092,sv3
39633329414212038,sv3
39633329414212119,sv3
39633332836764583,sv3
39633329418405665,sv3
39633332836763959,sv3
39633329414212305,sv3
39633336234149789,sv3
39633336234148598,sv3
39633332836764578,sv3
39633399756884740,sv3
39633402684510210,sv3
39633399756885216,sv3
39633399761077373,sv3
39633399761076717,sv3
39633399761077023,sv3
39633399756885126,sv3
39633399756883932,sv3
39633399761077374,sv3
39633399761077776,sv3
39633399761077859,sv3
39633399761078169,sv3
39633399761078213,sv3
39633399761077066,sv3
39633399761076626,sv3
39633399761077855,sv3
39633399761076285,sv3
39633399761078292,sv3
39633399761078195,sv3
39633396808288903,sv3
39633396808288172,sv3
39633396808288450,sv3
39633396804094764,sv3
39633396808286724,sv3
39633308404943270,sv3
39633304835589032,sv3
39633304831396538,sv3
39633304831394961,sv3
39633304831396757,sv3
39633304831396096,sv3
39633304831395070,sv3
39633301236878132,sv3
39633301236876751,sv3
39633301236877031,sv3
39633301236878387,sv3
39633301236877463,sv3
39633301236878692,sv3
39633301236878287,sv3
39633308404944228,sv3
39633304831397141,sv3
39633304831394907,sv3
39633301236876211,sv3
39633301236877044,sv3
39633304831394423,sv3
39633304827203182,sv3
39633304827202604,sv3
39633301232683215,sv3
39633304827202675,sv3
39633304831394253,sv3
39633304827203060,sv3
39633308396555605,sv3
39633308396554526,sv3
39633308404942065,sv3
39633308404941714,sv3
39633304823006702,sv3
39633304823007130,sv3
39633304831394438,sv3
39633304831396278,sv3
39633304827199921,sv3
39633311949131632,sv3
39633311953323129,sv3
39633311949131537,sv3
39633308400748971,sv3
39633308400750105,sv3
39633308400749890,sv3
39633308400746928,sv3
39633308400748976,sv3
39633311953323382,sv3
39633308404941496,sv3
39633308400749908,sv3
39633308400747497,sv3
39633304823007886,sv3
39633304827202311,sv3
39633304831393860,sv3
39633308396556425,sv3
39633304827199899,sv3
39633308404940911,sv3
39633308400749289,sv3
39633304827201864,sv3
39633304827201597,sv3
39633304823008980,sv3
39633301228489476,sv3
39633301232682262,sv3
39633301228490668,sv3
39633304827201616,sv3
39633304827200158,sv3
39633308400749913,sv3
39633308404941149,sv3
39633308400749773,sv3
39633304823006659,sv3
39633304831393968,sv3
39633304823006009,sv3
39633311949129331,sv3
39633311949129527,sv3
39633308396555787,sv3
39633308400747721,sv3
39633308400749344,sv3
39633308400748404,sv3
39633308400747876,sv3
39633304823008471,sv3
39633311949131418,sv3
39633301236875624,sv3
39633301236875839,sv3
39633301232683147,sv3
39633301236875799,sv3
39633301232684632,sv3
39633301228490526,sv3
39633301232682943,sv3
39633304823006622,sv3
39633301228490188,sv3
39633304823006592,sv3
39633301228489284,sv3
39633301228487351,sv3
39633308400747229,sv3
39633308400748390,sv3
39633304823008788,sv3
39633304827201096,sv3
39633301232682504,sv3
39633301232681060,sv3
39633301228490044,sv3
39633304818814097,sv3
39633301224294832,sv3
39633304823005732,sv3
39633301228486693,sv3
39633304818814389,sv3
39633301224296452,sv3
39633304823007522,sv3
39633301232683591,sv3
39633399740108094,sv3
39633322506191089,sv3
39633322502000062,sv3
39633319016533006,sv3
39633322501998623,sv3
39633315510092787,sv3
39633315510094596,sv3
39633319016530480,sv3
39633315510094074,sv3
39633315510093299,sv3
39633319012339671,sv3
39633315510091983,sv3
39633315514288812,sv3
39633319020725147,sv3
39633319016532670,sv3
39633322506191228,sv3
39633322506191212,sv3
39633315501706623,sv3
39633315505898690,sv3
39633319012336375,sv3
39633315505897907,sv3
39633319008145636,sv3
39633311982683981,sv3
39633311982682900,sv3
39633315510092673,sv3
39633315505902073,sv3
39633319016533456,sv3
39633319016534064,sv3
39633319016533472,sv3
39633319020725500,sv3
39633319020724686,sv3
39633319020725313,sv3
39633315514287680,sv3
39633319016533461,sv3
39633315510094779,sv3
39633319012335957,sv3
39633319016531441,sv3
39633319016532590,sv3
39633311986876682,sv3
39633315510095921,sv3
39633319016532302,sv3
39633315510095071,sv3
39633319016531408,sv3
39633311982686499,sv3
39633315510095611,sv3
39633315505901495,sv3
39633315505899565,sv3
39633319012336496,sv3
39633315505900617,sv3
39633319012338136,sv3
39633315505901988,sv3
39633319012337575,sv3
39633319012336438,sv3
39633319012337733,sv3
39633315505898115,sv3
39633315505900920,sv3
39633315505899045,sv3
39633315505898564,sv3
39633315510095437,sv3
39633315510094955,sv3
39633315514287033,sv3
39633315510095239,sv3
39633311978489022,sv3
39633315505900651,sv3
39633311978488042,sv3
39633311974297496,sv3
39633311978487843,sv3
39633319012339269,sv3
39633315510094415,sv3
39633315510092023,sv3
39633315510094950,sv3
39633315501706362,sv3
39633315505897732,sv3
39633315505897870,sv3
39633319020724718,sv3
39633319016533629,sv3
39633322502000470,sv3
39633319016532461,sv3
39633315510093031,sv3
39633315505900891,sv3
39633315505901163,sv3
39633311986877534,sv3
39633311986877828,sv3
39633311974296601,sv3
39633315501706310,sv3
39633311974295430,sv3
39633308434302015,sv3
39633311978492288,sv3
39633311978491748,sv3
39633311978490686,sv3
39633311978489601,sv3
39633311982686818,sv3
39633311982685012,sv3
39633308434304920,sv3
39633311982686186,sv3
39633319016530071,sv3
39633311982683410,sv3
39633311974297450,sv3
39633311978489010,sv3
39633315505899731,sv3
39633319020726517,sv3
39633319020724760,sv3
39633315505900738,sv3
39633315501705012,sv3
39633311974294136,sv3
39633311978490509,sv3
39633311978489888,sv3
39633308430109019,sv3
39633311974297738,sv3
39633315514288565,sv3
39633311982685723,sv3
39633308434303691,sv3
39633308430107270,sv3
39633304852367782,sv3
39633304852367408,sv3
39633308425916380,sv3
39633304852369399,sv3
39633308430108734,sv3
39633308430107566,sv3
39633308434302584,sv3
39633308434303789,sv3
39633308430110830,sv3
39633311978490886,sv3
39633308430110737,sv3
39633308430110311,sv3
39633308434302874,sv3
39633308430111034,sv3
39633308430109400,sv3
39633311970103573,sv3
39633315501705927,sv3
39633311978489671,sv3
39633304852369677,sv3
39633308430108865,sv3
39633304856562442,sv3
39633311978490256,sv3
39633308430109077,sv3
39633304856561097,sv3
39633304856563141,sv3
39633311978489810,sv3
39633308430109133,sv3
39633304856560475,sv3
39633311970102099,sv3
39633311970102156,sv3
39633311970103017,sv3
39633308425913150,sv3
39633308425916360,sv3
39633308430107189,sv3
39633308430107633,sv3
39633308425915785,sv3
39633311974295728,sv3
39633304852369023,sv3
39633304852368576,sv3
39633308425913305,sv3
39633308430109227,sv3
39633304856563725,sv3
39633304856562021,sv3
39633308425913489,sv3
39633304852369921,sv3
39633308434302497,sv3
39633448859601262,sv3
39633451367793137,sv3
39633453846629860,sv3
39633451363602339,sv3
39633451363602207,sv3
39633451367793605,sv3
39633453846629071,sv3
39633448859599290,sv3
39633448859599706,sv3
39633451367792743,sv3
39633451367793154,sv3
39633451367795991,sv3
39633451367794311,sv3
39633451367794878,sv3
39633453850822398,sv3
39633448859599817,sv3
39633451367794328,sv3
39633448859600892,sv3
39633453846629947,sv3
39633453846629252,sv3
39633453850821092,sv3
39633448855407307,sv3
39633448855406685,sv3
39633448855407045,sv3
39633451363600174,sv3
39633448855408162,sv3
39633451363602019,sv3
39633448855407876,sv3
39633448855407465,sv3
39633448855407723,sv3
39633448855405566,sv3
39633451363601073,sv3
39633451367795383,sv3
39633448855408198,sv3
39633446322046251,sv3
39633446322046819,sv3
39633446322048188,sv3
39633446322047507,sv3
39633446322045885,sv3
39633446317854106,sv3
39633446322049063,sv3
39633446317854515,sv3
39633446317854771,sv3
39633446322045692,sv3
39633446322049397,sv3
39633446322046257,sv3
39633448855405008,sv3
39633448851214413,sv3
39633448851214850,sv3
39633448855405888,sv3
39633448851212611,sv3
39633451363602379,sv3
39633451363601542,sv3
39633446317854524,sv3
39633446317852494,sv3
39633443767717613,sv3
39633446317853505,sv3
39633448855404875,sv3
39633448851212220,sv3
39633448851214299,sv3
39633448855406696,sv3
39633453846627323,sv3
39633451363601095,sv3
39633453846628328,sv3
39633451359404408,sv3
39633451359407715,sv3
39633451359406092,sv3
39633453846627124,sv3
39633451359405095,sv3
39633451363600377,sv3
39633451363599234,sv3
39633453842435576,sv3
39633448847020457,sv3
39633446317855049,sv3
39633446317852583,sv3
39633448847019474,sv3
39633446317855348,sv3
39633446322047029,sv3
39633448847020718,sv3
39633446317851462,sv3
39633446322047227,sv3
39633446317853088,sv3
39633446317850909,sv3
39633446317850748,sv3
39633451363600690,sv3
39633448847020292,sv3
39633451359407815,sv3
39633448851211283,sv3
39633451363598636,sv3
39633448851210564,sv3
39633448847018819,sv3
39633451363599723,sv3
39633451359407157,sv3
39633451363599049,sv3
39633448855407800,sv3
39633446322045374,sv3
39633451363599385,sv3
39633451359407033,sv3
39633451363598814,sv3
39633453846628229,sv3
39633451363599830,sv3
39633451363601913,sv3
39633448851211685,sv3
39633446317852489,sv3
39633448855404960,sv3
39633451363602070,sv3
39633453846627327,sv3
39633453846627372,sv3
39633453846628210,sv3
39633451363601876,sv3
39633453846628490,sv3
39633448847020669,sv3
39633453846629051,sv3
39633451363599266,sv3
39633451363599981,sv3
39633448851210683,sv3
39633448847018672,sv3
39633451355210973,sv3
39633451355211129,sv3
39633451351019194,sv3
39633451355212303,sv3
39633453838240659,sv3
39633453846626617,sv3
39633453846630053,sv3
39633453842432603,sv3
39633453842435743,sv3
39633453842432259,sv3
39633451359407237,sv3
39633451359404194,sv3
39633451355213482,sv3
39633451355214157,sv3
39633451359405840,sv3
39633451359405059,sv3
39633451359405552,sv3
39633451351018326,sv3
39633451351019029,sv3
39633453838239902,sv3
39633453838240263,sv3
39633451363598812,sv3
39633451363599127,sv3
39633448847018871,sv3
39633448847019834,sv3
39633451355210786,sv3
39633451355209797,sv3
39633453842434406,sv3
39633453842435297,sv3
39633453842434770,sv3
39633451359404094,sv3
39633451355213530,sv3
39633453838241180,sv3
39633453838241474,sv3
39633451359405725,sv3
39633448851211051,sv3
39633451355213593,sv3
39633453842433996,sv3
39633453846629330,sv3
39633456300297532,sv3
39633456300298545,sv3
39633453846626811,sv3
39633456300298081,sv3
39633456300294918,sv3
39633453846627310,sv3
39633453842435346,sv3
39633456300297683,sv3
39633456304488539,sv3
39633453850821835,sv3
39633456304490526,sv3
39633456304488832,sv3
39633456304490002,sv3
39633456304490272,sv3
39633456304491490,sv3
39633456304490934,sv3
39633456304490544,sv3
39633453850822114,sv3
39633453850822635,sv3
39633441192415232,sv3
39633441192414681,sv3
39633441192414867,sv3
39633441192413836,sv3
39633441192414874,sv3
39633441192415082,sv3
39633441192415339,sv3
39633441192414542,sv3
39633441192415548,sv3
39633441192413713,sv3
39633441192414846,sv3
39633441188220433,sv3
39633441192412172,sv3
39633441192412094,sv3
39633411324776210,sv3
39633414155932732,sv3
39633411324776835,sv3
39633414160122152,sv3
39633408464257146,sv3
39633414160123737,sv3
39633414160124204,sv3
39633414155932077,sv3
39633414160123299,sv3
39633408460066544,sv3
39633411324776700,sv3
39633411324777191,sv3
39633411324774693,sv3
39633408464259427,sv3
39633416966113368,sv3
39633414155932030,sv3
39633414160123117,sv3
39633416966112986,sv3
39633414155932684,sv3
39633414160123658,sv3
39633411324773910,sv3
39633414160123472,sv3
39633416966114053,sv3
39633411320581701,sv3
39633411324774451,sv3
39633408464259432,sv3
39633411320580699,sv3
39633411320581758,sv3
39633414155930046,sv3
39633414160123845,sv3
39633414160123334,sv3
39633411324773142,sv3
39633414155929383,sv3
39633408464257281,sv3
39633416961921382,sv3
39633411320580228,sv3
39633414155929803,sv3
39633414155931306,sv3
39633414155930438,sv3
39633408460066705,sv3
39633405574385517,sv3
39633408455872309,sv3
39633408455872089,sv3
39633411316384368,sv3
39633411320579324,sv3
39633411320578313,sv3
39633411316386504,sv3
39633411316387123,sv3
39633411316387970,sv3
39633411320578417,sv3
39633411316386407,sv3
39633405574384619,sv3
39633405570189839,sv3
39633402667731372,sv3
39633405570188586,sv3
39633402667732913,sv3
39633405570189108,sv3
39633416961920407,sv3
39633414151735927,sv3
39633416961921373,sv3
39633414147542422,sv3
39633414155929258,sv3
39633414151734895,sv3
39633414151734661,sv3
39633414151734524,sv3
39633416966111435,sv3
39633414151735153,sv3
39633416961920544,sv3
39633408455868945,sv3
39633411316383905,sv3
39633411312190417,sv3
39633408451676656,sv3
39633411307998121,sv3
39633408455871533,sv3
39633408451675770,sv3
39633408455869716,sv3
39633408451676991,sv3
39633408455868457,sv3
39633405574383933,sv3
39633408455869506,sv3
39633408455870386,sv3
39633408451676860,sv3
39633408451675563,sv3
39633408451677126,sv3
39633405570190612,sv3
39633405570189769,sv3
39633405574383170,sv3
39633405570190715,sv3
39633405570187600,sv3
39633405570191372,sv3
39633405574382325,sv3
39633405570188201,sv3
39633414155929703,sv3
39633411312193325,sv3
39633414155929581,sv3
39633414151737789,sv3
39633411312191196,sv3
39633414151736106,sv3
39633414147540541,sv3
39633408460064667,sv3
39633408460063840,sv3
39633408451674912,sv3
39633408460063116,sv3
39633408460065585,sv3
39633408460065787,sv3
39633408451675550,sv3
39633408460065558,sv3
39633405574384711,sv3
39633411316385187,sv3
39633408455871436,sv3
39633414155927929,sv3
39633414155929056,sv3
39633411316385071,sv3
39633411316384533,sv3
39633408451676254,sv3
39633408451676104,sv3
39633408451677134,sv3
39633408455871528,sv3
39633405570187675,sv3
39633402667732260,sv3
39633402667731228,sv3
39633402667731497,sv3
39633402667731790,sv3
39633411320578897,sv3
39633411316387689,sv3
39633411320578114,sv3
39633408455868609,sv3
39633411320579068,sv3
39633405574383922,sv3
39633408455871277,sv3
39633408455872457,sv3
39633408460063233,sv3
39633405574383061,sv3
39633405574384187,sv3
39633405570190392,sv3
39633411316385720,sv3
39633408451676699,sv3
39633408451676077,sv3
39633402667731567,sv3
39633402667732033,sv3
39633402667731314,sv3
39633411312192319,sv3
39633414151734452,sv3
39633408451675978,sv3
39633402667731699,sv3
39633411312193535,sv3
39633411312192742,sv3
39633414155931172,sv3
39633411307999133,sv3
39633411312190799,sv3
39633411312190267,sv3
39633411312190672,sv3
39633411312191865,sv3
39633411312191530,sv3
39633414151734079,sv3
39633411312193064,sv3
39633416961919750,sv3
39633414151734539,sv3
39633414151735045,sv3
39633414151734480,sv3
39633416961921461,sv3
39633416966113223,sv3
39633416966113656,sv3
39633419755327267,sv3
39633419755327537,sv3
39633416966115231,sv3
39633411324776401,sv3
39633414160121916,sv3
39633419738548643,sv3
39633419738549741,sv3
39633422510982120,sv3
39633425249862345,sv3
39633422506790824,sv3
39633422510981518,sv3
39633422506789919,sv3
39633422510982415,sv3
39633422510981797,sv3
39633422510981803,sv3
39633422506787248,sv3
39633419738550262,sv3
39633422506787274,sv3
39633425245670889,sv3
39633422502596892,sv3
39633425245671612,sv3
39633422506787701,sv3
39633422506789263,sv3
39633419742741622,sv3
39633422506787762,sv3
39633422510982343,sv3
39633422510982315,sv3
39633422506789648,sv3
39633427963577399,sv3
39633427963577519,sv3
39633427963578548,sv3
39633427967772677,sv3
39633430656323205,sv3
